x1,x2,rank_Lambda,nullity_Lambda,active_dim,smith_applicable,lambda1_plus_lambda2
-1.4,-0.6999999999999997,1,1,1,False,-0.7679273257010787
-1.4,-0.5999999999999996,1,1,1,False,-0.7807622285638249
-1.4,-0.5,1,1,1,False,-0.7946813858628053
-1.4,-0.3999999999999999,1,1,1,False,-0.8093765447303445
-1.4,-0.2999999999999998,1,1,1,False,-0.8245479128088372
-1.4,-0.19999999999999973,1,1,1,False,-0.83991356489288
-1.4,-0.09999999999999964,1,1,1,False,-0.855216864173447
-1.4,0.0,1,1,1,False,-0.8702317697562022
-1.4,0.10000000000000009,1,1,1,False,-0.8847660589311744
-1.4,0.20000000000000018,1,1,1,False,-0.8986626370693915
-1.4,0.30000000000000027,1,1,1,False,-0.9117991961807292
-1.4,0.40000000000000036,1,1,1,False,-0.9240865435078403
-1.4,0.5,1,1,1,False,-0.9354659315742238
-1.4,0.6000000000000001,1,1,1,False,-0.9459057200011944
-1.4,0.7000000000000002,1,1,1,False,-0.9553976630313765
-1.4,0.8000000000000003,1,1,1,False,-0.9639530686306186
-1.4,0.9000000000000004,1,1,1,False,-0.9715990320624536
-1.4,1.0,1,1,1,False,-0.9783748882857822
-1.4,1.1000000000000005,1,1,1,False,-0.98432898643086
-1.4,1.2000000000000002,1,1,1,False,-0.9895158440687001
-1.4,1.2999999999999998,1,1,1,False,-0.9939937060943205
-1.4,1.4000000000000004,1,1,1,False,-0.9978225096463067
-1.4,1.5,1,1,1,False,-1.0010622353562313
-1.4,1.6000000000000005,1,1,1,False,-1.003771611718385
-1.4,1.7000000000000002,1,1,1,False,-1.0060071362061327
-1.4,1.8000000000000007,1,1,1,False,-1.0078223679488294
-1.4,1.9000000000000004,1,1,1,False,-1.00926745344454
-1.4,2.0,1,1,1,False,-1.0103888383183877
-1.4,2.1000000000000005,1,1,1,False,-1.0112291365937942
-1.4,2.2,1,1,1,False,-1.0118271182579797
-1.4,2.3000000000000007,1,1,1,False,-1.0122177855897971
-1.4,2.4000000000000004,1,1,1,False,-1.0124325208749065
-1.4,2.5,1,1,1,False,-1.0124992775306652
-1.4,2.6000000000000005,1,1,1,False,-1.0124428030389152
-1.4,2.7,1,1,1,False,-1.0122848782545546
-1.4,2.8000000000000007,1,1,1,False,-1.0120445651518037
-1.4,2.9000000000000004,1,1,1,False,-1.0117384515728747
-1.4,3.0,1,1,1,False,-1.0113808919243183
-1.2999999999999998,-3.0,1,1,1,False,-0.9534959755086447
-1.2999999999999998,-2.9,1,1,1,False,-0.9415377539290224
-1.2999999999999998,-2.8,1,1,1,False,-0.9285290530347544
-1.2999999999999998,-2.7,1,1,1,False,-0.9145370420682308
-1.2999999999999998,-2.6,1,1,1,False,-0.8996639999647726
-1.2999999999999998,-2.5,1,1,1,False,-0.884049797533759
-1.2999999999999998,-2.4,1,1,1,False,-0.8678730467892579
-1.2999999999999998,-2.3,1,1,1,False,-0.8513505566076772
-1.2999999999999998,-2.2,1,1,1,False,-0.8347347954240634
-1.2999999999999998,-2.1,1,1,1,False,-0.818309142530671
-1.2999999999999998,-2.0,1,1,1,False,-0.8023808645563067
-1.2999999999999998,-1.9,1,1,1,False,-0.7872719146595485
-1.2999999999999998,-1.7999999999999998,1,1,1,False,-0.7733078585814289
-1.2999999999999998,-1.7,1,1,1,False,-0.7608054261587505
-1.2999999999999998,-1.5999999999999999,1,1,1,False,-0.7500593808273947
-1.2999999999999998,-1.5,1,1,1,False,-0.7413295217140179
-1.2999999999999998,-1.4,1,1,1,False,-0.7348287113240203
-1.2999999999999998,-1.2999999999999998,1,1,1,False,-0.7307128034872433
-1.2999999999999998,-1.2,1,1,1,False,-0.7290732314535474
-1.2999999999999998,-1.0999999999999999,1,1,1,False,-0.7299328374510414
-1.2999999999999998,-1.0,1,1,1,False,-0.7332452521546794
-1.2999999999999998,-0.8999999999999999,1,1,1,False,-0.7388978571776227
-1.2999999999999998,-0.7999999999999998,1,1,1,False,-0.7467180558329287
-1.2999999999999998,-0.6999999999999997,1,1,1,False,-0.7564823248096263
-1.2999999999999998,-0.5999999999999996,1,1,1,False,-0.7679273255900564
-1.2999999999999998,-0.5,1,1,1,False,-0.7807622285360694
-1.2999999999999998,-0.3999999999999999,1,1,1,False,-0.7946813859183165
-1.2999999999999998,-0.2999999999999998,1,1,1,False,-0.8093765446748334
-1.2999999999999998,-0.19999999999999973,1,1,1,False,-0.8245479128365928
-1.2999999999999998,-0.09999999999999964,1,1,1,False,-0.83991356489288
-1.2999999999999998,0.0,1,1,1,False,-0.8552168642567136
-1.2999999999999998,0.10000000000000009,1,1,1,False,-0.8702317697700799
-1.2999999999999998,0.20000000000000018,1,1,1,False,-0.8847660589103576
-1.2999999999999998,0.30000000000000027,1,1,1,False,-0.8986626370485749
-1.2999999999999998,0.40000000000000036,1,1,1,False,-0.9117991962986904
-1.2999999999999998,0.5,1,1,1,False,-0.9240865434818196
-1.2999999999999998,0.6000000000000001,1,1,1,False,-0.9354659315022328
-1.2999999999999998,0.7000000000000002,1,1,1,False,-0.9459057200011944
-1.2999999999999998,0.8000000000000003,1,1,1,False,-0.9553976630383154
-1.2999999999999998,0.9000000000000004,1,1,1,False,-0.9639530686306186
-1.2999999999999998,1.0,1,1,1,False,-0.9715990321179644
-1.2999999999999998,1.1000000000000005,1,1,1,False,-0.9783748883551712
-1.2999999999999998,1.2000000000000002,1,1,1,False,-0.9843289864308602
-1.2999999999999998,1.2999999999999998,1,1,1,False,-0.9895158440964557
-1.2999999999999998,1.4000000000000004,1,1,1,False,-0.9939937058722756
-1.2999999999999998,1.5,1,1,1,False,-0.99782250956304
-1.2999999999999998,1.6000000000000005,1,1,1,False,-1.0010622353284757
-1.2999999999999998,1.7000000000000002,1,1,1,False,-1.0037716117183848
-1.2999999999999998,1.8000000000000007,1,1,1,False,-1.0060071361506218
-1.2999999999999998,1.9000000000000004,1,1,1,False,-1.0078223679488294
-1.2999999999999998,2.0,1,1,1,False,-1.0092674532780066
-1.2999999999999998,2.1000000000000005,1,1,1,False,-1.0103888385404325
-1.2999999999999998,2.2,1,1,1,False,-1.0112291366493054
-1.2999999999999998,2.3000000000000007,1,1,1,False,-1.0118271182024683
-1.2999999999999998,2.4000000000000004,1,1,1,False,-1.012217785534286
-1.2999999999999998,2.5,1,1,1,False,-1.0124325208749063
-1.2999999999999998,2.6000000000000005,1,1,1,False,-1.0124992774196429
-1.2999999999999998,2.7,1,1,1,False,-1.0124428028723818
-1.2999999999999998,2.8000000000000007,1,1,1,False,-1.012284878365577
-1.2999999999999998,2.9000000000000004,1,1,1,False,-1.012044565151804
-1.2999999999999998,3.0,1,1,1,False,-1.011738451794919
-1.2,-3.0,1,1,1,False,-0.9643682111759588
-1.2,-2.9,1,1,1,False,-0.9534959751755778
-1.2,-2.8,1,1,1,False,-0.9415377540955561
-1.2,-2.7,1,1,1,False,-0.9285290531735323
-1.2,-2.6,1,1,1,False,-0.9145370418461862
-1.2,-2.5,1,1,1,False,-0.8996639999925282
-1.2,-2.4,1,1,1,False,-0.8840497977002924
-1.2,-2.3,1,1,1,False,-0.8678730466782356
-1.2,-2.2,1,1,1,False,-0.8513505565799216
-1.2,-2.1,1,1,1,False,-0.8347347954795745
-1.2,-2.0,1,1,1,False,-0.8183091424474042
-1.2,-1.9,1,1,1,False,-0.80238086447304
-1.2,-1.7999999999999998,1,1,1,False,-0.7872719149371042
-1.2,-1.7,1,1,1,False,-0.7733078585814289
-1.2,-1.5999999999999999,1,1,1,False,-0.7608054261032393
-1.2,-1.5,1,1,1,False,-0.7500593808273947
-1.2,-1.4,1,1,1,False,-0.7413295216029956
-1.2,-1.2999999999999998,1,1,1,False,-0.7348287113240202
-1.2,-1.2,1,1,1,False,-0.7307128032651986
-1.2,-1.0999999999999999,1,1,1,False,-0.729073231620081
-1.2,-1.0,1,1,1,False,-0.7299328374510415
-1.2,-0.8999999999999999,1,1,1,False,-0.7332452523212128
-1.2,-0.7999999999999998,1,1,1,False,-0.7388978571776229
-1.2,-0.6999999999999997,1,1,1,False,-0.7467180559161958
-1.2,-0.5999999999999996,1,1,1,False,-0.7564823247263595
-1.2,-0.5,1,1,1,False,-0.7679273256455676
-1.2,-0.3999999999999999,1,1,1,False,-0.7807622285915804
-1.2,-0.2999999999999998,1,1,1,False,-0.7946813858628052
-1.2,-0.19999999999999973,1,1,1,False,-0.8093765448136113
-1.2,-0.09999999999999964,1,1,1,False,-0.824547912892104
-1.2,0.0,1,1,1,False,-0.8399135649206356
-1.2,0.10000000000000009,1,1,1,False,-0.8552168641456914
-1.2,0.20000000000000018,1,1,1,False,-0.870231769908858
-1.2,0.30000000000000027,1,1,1,False,-0.8847660588791326
-1.2,0.40000000000000036,1,1,1,False,-0.8986626370537791
-1.2,0.5,1,1,1,False,-0.9117991962223626
-1.2,0.6000000000000001,1,1,1,False,-0.924086543473146
-1.2,0.7000000000000002,1,1,1,False,-0.9354659315230495
-1.2,0.8000000000000003,1,1,1,False,-0.9459057199734388
-1.2,0.9000000000000004,1,1,1,False,-0.9553976630383153
-1.2,1.0,1,1,1,False,-0.9639530687555187
-1.2,1.1000000000000005,1,1,1,False,-0.9715990321179644
-1.2,1.2000000000000002,1,1,1,False,-0.978374888438438
-1.2,1.2999999999999998,1,1,1,False,-0.984328986375349
-1.2,1.4000000000000004,1,1,1,False,-0.9895158441519669
-1.2,1.5,1,1,1,False,-0.9939937058445201
-1.2,1.6000000000000005,1,1,1,False,-0.9978225095630399
-1.2,1.7000000000000002,1,1,1,False,-1.0010622353839869
-1.2,1.8000000000000007,1,1,1,False,-1.0037716116628734
-1.2,1.9000000000000004,1,1,1,False,-1.0060071362061327
-1.2,2.0,1,1,1,False,-1.0078223680598517
-1.2,2.1000000000000005,1,1,1,False,-1.0092674535555624
-1.2,2.2,1,1,1,False,-1.0103888383183879
-1.2,2.3000000000000007,1,1,1,False,-1.0112291366493051
-1.2,2.4000000000000004,1,1,1,False,-1.0118271182024683
-1.2,2.5,1,1,1,False,-1.0122177854787748
-1.2,2.6000000000000005,1,1,1,False,-1.0124325208193952
-1.2,2.7,1,1,1,False,-1.0124992775861763
-1.2,2.8000000000000007,1,1,1,False,-1.0124428032054489
-1.2,2.9000000000000004,1,1,1,False,-1.012284878365577
-1.2,3.0,1,1,1,False,-1.0120445650962928
-1.0999999999999999,-3.0,1,1,1,False,-0.9741465647195022
-1.0999999999999999,-2.9,1,1,1,False,-0.9643682112314699
-1.0999999999999999,-2.8,1,1,1,False,-0.9534959752866001
-1.0999999999999999,-2.7,1,1,1,False,-0.9415377537347335
-1.0999999999999999,-2.6,1,1,1,False,-0.9285290529237321
-1.0999999999999999,-2.5,1,1,1,False,-0.9145370421792532
-1.0999999999999999,-2.4,1,1,1,False,-0.8996639998815059
-1.0999999999999999,-2.3,1,1,1,False,-0.8840497976447813
-1.0999999999999999,-2.2,1,1,1,False,-0.8678730465949691
-1.0999999999999999,-2.1,1,1,1,False,-0.8513505565799216
-1.0999999999999999,-2.0,1,1,1,False,-0.8347347954240635
-1.0999999999999999,-1.9,1,1,1,False,-0.8183091422253596
-1.0999999999999999,-1.7999999999999998,1,1,1,False,-0.802380864417529
-1.0999999999999999,-1.7,1,1,1,False,-0.7872719146595485
-1.0999999999999999,-1.5999999999999999,1,1,1,False,-0.7733078585814289
-1.0999999999999999,-1.5,1,1,1,False,-0.7608054262142616
-1.0999999999999999,-1.4,1,1,1,False,-0.7500593807718835
-1.0999999999999999,-1.2999999999999998,1,1,1,False,-0.7413295216029956
-1.0999999999999999,-1.2,1,1,1,False,-0.7348287112962647
-1.0999999999999999,-1.0999999999999999,1,1,1,False,-0.7307128034317322
-1.0999999999999999,-1.0,1,1,1,False,-0.7290732313980363
-1.0999999999999999,-0.8999999999999999,1,1,1,False,-0.7299328373677747
-1.0999999999999999,-0.7999999999999998,1,1,1,False,-0.7332452522934572
-1.0999999999999999,-0.6999999999999997,1,1,1,False,-0.7388978571776229
-1.0999999999999999,-0.5999999999999996,1,1,1,False,-0.7467180558606845
-1.0999999999999999,-0.5,1,1,1,False,-0.7564823246708484
-1.0999999999999999,-0.3999999999999999,1,1,1,False,-0.7679273256178121
-1.0999999999999999,-0.2999999999999998,1,1,1,False,-0.7807622285638248
-1.0999999999999999,-0.19999999999999973,1,1,1,False,-0.7946813858350498
-1.0999999999999999,-0.09999999999999964,1,1,1,False,-0.8093765447719778
-1.0999999999999999,0.0,1,1,1,False,-0.8245479130031262
-1.0999999999999999,0.10000000000000009,1,1,1,False,-0.8399135649483912
-1.0999999999999999,0.20000000000000018,1,1,1,False,-0.8552168641526303
-1.0999999999999999,0.30000000000000027,1,1,1,False,-0.8702317698741634
-1.0999999999999999,0.40000000000000036,1,1,1,False,-0.8847660588834695
-1.0999999999999999,0.5,1,1,1,False,-0.898662636986125
-1.0999999999999999,0.6000000000000001,1,1,1,False,-0.9117991962293015
-1.0999999999999999,0.7000000000000002,1,1,1,False,-0.9240865434662071
-1.0999999999999999,0.8000000000000003,1,1,1,False,-0.9354659315230495
-1.0999999999999999,0.9000000000000004,1,1,1,False,-0.9459057199734388
-1.0999999999999999,1.0,1,1,1,False,-0.9553976630383154
-1.0999999999999999,1.1000000000000005,1,1,1,False,-0.9639530687277631
-1.0999999999999999,1.2000000000000002,1,1,1,False,-0.9715990320902088
-1.0999999999999999,1.2999999999999998,1,1,1,False,-0.9783748883829269
-1.0999999999999999,1.4000000000000004,1,1,1,False,-0.9843289864308602
-1.0999999999999999,1.5,1,1,1,False,-0.9895158440964555
-1.0999999999999999,1.6000000000000005,1,1,1,False,-0.9939937059555425
-1.0999999999999999,1.7000000000000002,1,1,1,False,-0.99782250956304
-1.0999999999999999,1.8000000000000007,1,1,1,False,-1.0010622353839869
-1.0999999999999999,1.9000000000000004,1,1,1,False,-1.0037716115518514
-1.0999999999999999,2.0,1,1,1,False,-1.0060071361506218
-1.0999999999999999,2.1000000000000005,1,1,1,False,-1.007822368170874
-1.0999999999999999,2.2,1,1,1,False,-1.00926745344454
-1.0999999999999999,2.3000000000000007,1,1,1,False,-1.010388838373899
-1.0999999999999999,2.4000000000000004,1,1,1,False,-1.011229136538283
-1.0999999999999999,2.5,1,1,1,False,-1.011827118369002
-1.0999999999999999,2.6000000000000005,1,1,1,False,-1.0122177855620416
-1.0999999999999999,2.7,1,1,1,False,-1.012432520958173
-1.0999999999999999,2.8000000000000007,1,1,1,False,-1.012499277669443
-1.0999999999999999,2.9000000000000004,1,1,1,False,-1.0124428028723818
-1.0999999999999999,3.0,1,1,1,False,-1.012284878088021
-1.0,-3.0,1,1,1,False,-0.9828463996552905
-1.0,-2.9,1,1,1,False,-0.9741465645529688
-1.0,-2.8,1,1,1,False,-0.9643682112869811
-1.0,-2.7,1,1,1,False,-0.9534959753421113
-1.0,-2.6,1,1,1,False,-0.9415377537069778
-1.0,-2.5,1,1,1,False,-0.9285290529514877
-1.0,-2.4,1,1,1,False,-0.9145370422070086
-1.0,-2.3,1,1,1,False,-0.8996640001590614
-1.0,-2.2,1,1,1,False,-0.8840497976170255
-1.0,-2.1,1,1,1,False,-0.86787304665048
-1.0,-2.0,1,1,1,False,-0.8513505564688993
-1.0,-1.9,1,1,1,False,-0.8347347950909966
-1.0,-1.7999999999999998,1,1,1,False,-0.8183091422531152
-1.0,-1.7,1,1,1,False,-0.8023808643897733
-1.0,-1.5999999999999999,1,1,1,False,-0.7872719147983264
-1.0,-1.5,1,1,1,False,-0.7733078583871398
-1.0,-1.4,1,1,1,False,-0.7608054261309949
-1.0,-1.2999999999999998,1,1,1,False,-0.7500593808551502
-1.0,-1.2,1,1,1,False,-0.7413295216029956
-1.0,-1.0999999999999999,1,1,1,False,-0.7348287114905537
-1.0,-1.0,1,1,1,False,-0.7307128035149989
-1.0,-0.8999999999999999,1,1,1,False,-0.7290732316478366
-1.0,-0.7999999999999998,1,1,1,False,-0.7299328375343083
-1.0,-0.6999999999999997,1,1,1,False,-0.733245252376724
-1.0,-0.5999999999999996,1,1,1,False,-0.7388978573441561
-1.0,-0.5,1,1,1,False,-0.7467180557496621
-1.0,-0.3999999999999999,1,1,1,False,-0.7564823247541151
-1.0,-0.2999999999999998,1,1,1,False,-0.7679273255623007
-1.0,-0.19999999999999973,1,1,1,False,-0.780762228549947
-1.0,-0.09999999999999964,1,1,1,False,-0.7946813859321942
-1.0,0.0,1,1,1,False,-0.8093765448136113
-1.0,0.10000000000000009,1,1,1,False,-0.8245479129892486
-1.0,0.20000000000000018,1,1,1,False,-0.8399135648234911
-1.0,0.30000000000000027,1,1,1,False,-0.8552168642254887
-1.0,0.40000000000000036,1,1,1,False,-0.8702317699179654
-1.0,0.5,1,1,1,False,-0.884766058990155
-1.0,0.6000000000000001,1,1,1,False,-0.8986626370346972
-1.0,0.7000000000000002,1,1,1,False,-0.9117991962709348
-1.0,0.8000000000000003,1,1,1,False,-0.9240865435078403
-1.0,0.9000000000000004,1,1,1,False,-0.9354659315785607
-1.0,1.0,1,1,1,False,-0.9459057198624164
-1.0,1.1000000000000005,1,1,1,False,-0.9553976630938266
-1.0,1.2000000000000002,1,1,1,False,-0.963953068727763
-1.0,1.2999999999999998,1,1,1,False,-0.9715990321179645
-1.0,1.4000000000000004,1,1,1,False,-0.9783748884106824
-1.0,1.5,1,1,1,False,-0.9843289865141269
-1.0,1.6000000000000005,1,1,1,False,-0.9895158442352336
-1.0,1.7000000000000002,1,1,1,False,-0.9939937060388091
-1.0,1.8000000000000007,1,1,1,False,-0.9978225097573288
-1.0,1.9000000000000004,1,1,1,False,-1.0010622353562313
-1.0,2.0,1,1,1,False,-1.0037716118016513
-1.0,2.1000000000000005,1,1,1,False,-1.0060071362338883
-1.0,2.2,1,1,1,False,-1.0078223681431184
-1.0,2.3000000000000007,1,1,1,False,-1.0092674535278068
-1.0,2.4000000000000004,1,1,1,False,-1.010388838512677
-1.0,2.5,1,1,1,False,-1.011229136732572
-1.0,2.6000000000000005,1,1,1,False,-1.0118271180636904
-1.0,2.7,1,1,1,False,-1.0122177855065306
-1.0,2.8000000000000007,1,1,1,False,-1.012432520958173
-1.0,2.9000000000000004,1,1,1,False,-1.0124992776139319
-1.0,3.0,1,1,1,False,-1.0124428029001376
-0.8999999999999999,-3.0,1,1,1,False,-0.9905019630607192
-0.8999999999999999,-2.9,1,1,1,False,-0.9828463996691683
-0.8999999999999999,-2.8,1,1,1,False,-0.9741465645252132
-0.8999999999999999,-2.7,1,1,1,False,-0.9643682113980032
-0.8999999999999999,-2.6,1,1,1,False,-0.953495975231089
-0.8999999999999999,-2.5,1,1,1,False,-0.9415377539290224
-0.8999999999999999,-2.4,1,1,1,False,-0.9285290529514877
-0.8999999999999999,-2.3,1,1,1,False,-0.9145370422902752
-0.8999999999999999,-2.2,1,1,1,False,-0.8996640001035505
-0.8999999999999999,-2.1,1,1,1,False,-0.8840497975337589
-0.8999999999999999,-2.0,1,1,1,False,-0.8678730465533355
-0.8999999999999999,-1.9,1,1,1,False,-0.8513505565660439
-0.8999999999999999,-1.7999999999999998,1,1,1,False,-0.8347347951187521
-0.8999999999999999,-1.7,1,1,1,False,-0.8183091423086262
-0.8999999999999999,-1.5999999999999999,1,1,1,False,-0.8023808645146734
-0.8999999999999999,-1.5,1,1,1,False,-0.787271914756693
-0.8999999999999999,-1.4,1,1,1,False,-0.7733078583871399
-0.8999999999999999,-1.2999999999999998,1,1,1,False,-0.760805426061606
-0.8999999999999999,-1.2,1,1,1,False,-0.7500593808829057
-0.8999999999999999,-1.0999999999999999,1,1,1,False,-0.7413295217695292
-0.8999999999999999,-1.0,1,1,1,False,-0.7348287114350426
-0.8999999999999999,-0.8999999999999999,1,1,1,False,-0.73071280357051
-0.8999999999999999,-0.7999999999999998,1,1,1,False,-0.7290732317033477
-0.8999999999999999,-0.6999999999999997,1,1,1,False,-0.7299328375898194
-0.8999999999999999,-0.5999999999999996,1,1,1,False,-0.7332452522657017
-0.8999999999999999,-0.5,1,1,1,False,-0.7388978573441563
-0.8999999999999999,-0.3999999999999999,1,1,1,False,-0.7467180558051733
-0.8999999999999999,-0.2999999999999998,1,1,1,False,-0.7564823247818706
-0.8999999999999999,-0.19999999999999973,1,1,1,False,-0.7679273256039342
-0.8999999999999999,-0.09999999999999964,1,1,1,False,-0.7807622285638248
-0.8999999999999999,0.0,1,1,1,False,-0.7946813859044387
-0.8999999999999999,0.10000000000000009,1,1,1,False,-0.8093765448552447
-0.8999999999999999,0.20000000000000018,1,1,1,False,-0.8245479130170041
-0.8999999999999999,0.30000000000000027,1,1,1,False,-0.8399135649067578
-0.8999999999999999,0.40000000000000036,1,1,1,False,-0.8552168642545452
-0.8999999999999999,0.5,1,1,1,False,-0.8702317699088579
-0.8999999999999999,0.6000000000000001,1,1,1,False,-0.8847660590352577
-0.8999999999999999,0.7000000000000002,1,1,1,False,-0.898662637041636
-0.8999999999999999,0.8000000000000003,1,1,1,False,-0.9117991962709348
-0.8999999999999999,0.9000000000000004,1,1,1,False,-0.9240865435494737
-0.8999999999999999,1.0,1,1,1,False,-0.9354659314675382
-0.8999999999999999,1.1000000000000005,1,1,1,False,-0.9459057198901721
-0.8999999999999999,1.2000000000000002,1,1,1,False,-0.9553976630105598
-0.8999999999999999,1.2999999999999998,1,1,1,False,-0.9639530688110297
-0.8999999999999999,1.4000000000000004,1,1,1,False,-0.9715990321457203
-0.8999999999999999,1.5,1,1,1,False,-0.9783748885217046
-0.8999999999999999,1.6000000000000005,1,1,1,False,-0.9843289864586157
-0.8999999999999999,1.7000000000000002,1,1,1,False,-0.9895158441797223
-0.8999999999999999,1.8000000000000007,1,1,1,False,-0.9939937059555426
-0.8999999999999999,1.9000000000000004,1,1,1,False,-0.9978225097295734
-0.8999999999999999,2.0,1,1,1,False,-1.0010622354950092
-0.8999999999999999,2.1000000000000005,1,1,1,False,-1.0037716117183848
-0.8999999999999999,2.2,1,1,1,False,-1.0060071362616438
-0.8999999999999999,2.3000000000000007,1,1,1,False,-1.0078223682818963
-0.8999999999999999,2.4000000000000004,1,1,1,False,-1.0092674535278066
-0.8999999999999999,2.5,1,1,1,False,-1.010388838373899
-0.8999999999999999,2.6000000000000005,1,1,1,False,-1.011229136538283
-0.8999999999999999,2.7,1,1,1,False,-1.0118271180914462
-0.8999999999999999,2.8000000000000007,1,1,1,False,-1.012217785395508
-0.8999999999999999,2.9000000000000004,1,1,1,False,-1.0124325210969511
-0.8999999999999999,3.0,1,1,1,False,-1.0124992776416875
-0.7999999999999998,-3.0,1,1,1,False,-0.9971621794668817
-0.7999999999999998,-2.9,1,1,1,False,-0.9905019630607192
-0.7999999999999998,-2.8,1,1,1,False,-0.9828463996552905
-0.7999999999999998,-2.7,1,1,1,False,-0.9741465647611358
-0.7999999999999998,-2.6,1,1,1,False,-0.9643682115090256
-0.7999999999999998,-2.5,1,1,1,False,-0.9534959755780338
-0.7999999999999998,-2.4,1,1,1,False,-0.9415377539290225
-0.7999999999999998,-2.3,1,1,1,False,-0.9285290530069988
-0.7999999999999998,-2.2,1,1,1,False,-0.9145370421098642
-0.7999999999999998,-2.1,1,1,1,False,-0.8996640000480394
-0.7999999999999998,-2.0,1,1,1,False,-0.88404979758927
-0.7999999999999998,-1.9,1,1,1,False,-0.867873046456191
-0.7999999999999998,-1.7999999999999998,1,1,1,False,-0.8513505565105327
-0.7999999999999998,-1.7,1,1,1,False,-0.8347347953685523
-0.7999999999999998,-1.5999999999999999,1,1,1,False,-0.8183091423641374
-0.7999999999999998,-1.5,1,1,1,False,-0.8023808645563067
-0.7999999999999998,-1.4,1,1,1,False,-0.7872719147428151
-0.7999999999999998,-1.2999999999999998,1,1,1,False,-0.7733078584565288
-0.7999999999999998,-1.2,1,1,1,False,-0.7608054261448726
-0.7999999999999998,-1.0999999999999999,1,1,1,False,-0.7500593808829058
-0.7999999999999998,-1.0,1,1,1,False,-0.7413295216862624
-0.7999999999999998,-0.8999999999999999,1,1,1,False,-0.7348287113517759
-0.7999999999999998,-0.7999999999999998,1,1,1,False,-0.73071280357051
-0.7999999999999998,-0.6999999999999997,1,1,1,False,-0.7290732317033478
-0.7999999999999998,-0.5999999999999996,1,1,1,False,-0.7299328374787971
-0.7999999999999998,-0.5,1,1,1,False,-0.7332452522657017
-0.7999999999999998,-0.3999999999999999,1,1,1,False,-0.7388978573302784
-0.7999999999999998,-0.2999999999999998,1,1,1,False,-0.7467180557912955
-0.7999999999999998,-0.19999999999999973,1,1,1,False,-0.7564823247957485
-0.7999999999999998,-0.09999999999999964,1,1,1,False,-0.7679273256178121
-0.7999999999999998,0.0,1,1,1,False,-0.7807622285221916
-0.7999999999999998,0.10000000000000009,1,1,1,False,-0.7946813859044387
-0.7999999999999998,0.20000000000000018,1,1,1,False,-0.8093765448378974
-0.7999999999999998,0.30000000000000027,1,1,1,False,-0.8245479130100651
-0.7999999999999998,0.40000000000000036,1,1,1,False,-0.8399135649050231
-0.7999999999999998,0.5,1,1,1,False,-0.8552168642220191
-0.7999999999999998,0.6000000000000001,1,1,1,False,-0.8702317699435523
-0.7999999999999998,0.7000000000000002,1,1,1,False,-0.8847660590699522
-0.7999999999999998,0.8000000000000003,1,1,1,False,-0.898662637041636
-0.7999999999999998,0.9000000000000004,1,1,1,False,-0.911799196326446
-0.7999999999999998,1.0,1,1,1,False,-0.924086543535596
-0.7999999999999998,1.1000000000000005,1,1,1,False,-0.9354659314675384
-0.7999999999999998,1.2000000000000002,1,1,1,False,-0.9459057199734388
-0.7999999999999998,1.2999999999999998,1,1,1,False,-0.9553976630938265
-0.7999999999999998,1.4000000000000004,1,1,1,False,-0.9639530687832742
-0.7999999999999998,1.5,1,1,1,False,-0.9715990321179645
-0.7999999999999998,1.6000000000000005,1,1,1,False,-0.9783748884106824
-0.7999999999999998,1.7000000000000002,1,1,1,False,-0.9843289863753489
-0.7999999999999998,1.8000000000000007,1,1,1,False,-0.9895158442352336
-0.7999999999999998,1.9000000000000004,1,1,1,False,-0.9939937060665647
-0.7999999999999998,2.0,1,1,1,False,-0.99782250956304
-0.7999999999999998,2.1000000000000005,1,1,1,False,-1.0010622354950092
-0.7999999999999998,2.2,1,1,1,False,-1.0037716117738957
-0.7999999999999998,2.3000000000000007,1,1,1,False,-1.006007136317155
-0.7999999999999998,2.4000000000000004,1,1,1,False,-1.007822368170874
-0.7999999999999998,2.5,1,1,1,False,-1.0092674535278068
-0.7999999999999998,2.6000000000000005,1,1,1,False,-1.0103888384016546
-0.7999999999999998,2.7,1,1,1,False,-1.0112291366493054
-0.7999999999999998,2.8000000000000007,1,1,1,False,-1.0118271182024683
-0.7999999999999998,2.9000000000000004,1,1,1,False,-1.0122177853122416
-0.7999999999999998,3.0,1,1,1,False,-1.0124325211247063
-0.6999999999999997,-3.0,1,1,1,False,-1.0028867717115642
-0.6999999999999997,-2.9,1,1,1,False,-0.9971621795709651
-0.6999999999999997,-2.8,1,1,1,False,-0.9905019627415301
-0.6999999999999997,-2.7,1,1,1,False,-0.9828463998357018
-0.6999999999999997,-2.6,1,1,1,False,-0.9741465646362357
-0.6999999999999997,-2.5,1,1,1,False,-0.9643682111898364
-0.6999999999999997,-2.4,1,1,1,False,-0.9534959754392558
-0.6999999999999997,-2.3,1,1,1,False,-0.9415377538526947
-0.6999999999999997,-2.2,1,1,1,False,-0.9285290532776156
-0.6999999999999997,-2.1,1,1,1,False,-0.9145370421029253
-0.6999999999999997,-2.0,1,1,1,False,-0.899663999943956
-0.6999999999999997,-1.9,1,1,1,False,-0.8840497975198811
-0.6999999999999997,-1.7999999999999998,1,1,1,False,-0.8678730465117022
-0.6999999999999997,-1.7,1,1,1,False,-0.8513505566631884
-0.6999999999999997,-1.5999999999999999,1,1,1,False,-0.8347347953130412
